x,z
166.711117,8.774404
167.380640,8.190104
168.050162,8.263208
168.719685,8.556942
169.389208,8.851628
170.058730,8.398692
170.728253,8.436066
171.397775,8.652983
172.067298,8.884709
172.736820,8.598448
173.406343,8.438199
174.075865,8.314007
174.745388,8.140998
175.414911,8.493524
176.084433,8.497692
176.753956,8.385406
177.423478,8.670600
178.093001,8.701042
178.762523,8.754438
179.432046,8.813553
180.101568,8.638953
180.771091,8.278679
181.440614,8.182832
182.110136,8.468547
182.779659,8.698379
183.449181,8.894984
184.118704,8.872553
184.788226,8.497528
185.457749,8.955892
186.127272,8.787986
186.796794,8.487999
187.466317,8.708488
188.135839,8.807752
188.805362,8.869877
189.474884,8.828138
190.144407,8.471971
190.813929,8.494362
191.483452,8.530457
192.152975,8.529841
192.822497,8.659321
193.492020,8.823839
194.161542,8.852824
194.831065,8.683600
195.500587,8.723503
196.170110,8.733471
196.839632,8.710640
197.509155,8.648280
198.178678,8.574644
198.848200,8.524018
199.517723,8.461376
200.187245,8.320287
200.856768,8.513704
201.526290,8.639447
202.195813,8.716670
202.865335,9.008122
203.534858,8.816766
204.204381,8.780432
204.873903,9.012591
205.543426,8.789129
206.212948,8.922078
206.882471,9.116649
207.551993,9.201517
208.221516,9.248720
208.891039,9.302810
209.560561,9.292751
210.230084,9.122813
210.899606,8.809326
211.569129,8.597390
212.238651,8.558582
212.908174,8.848442
213.577696,8.730452
214.247219,8.785753
214.916742,9.034655
215.586264,9.000359
216.255787,8.893545
216.925309,8.806419
217.594832,8.787805
218.264354,8.971465
218.933877,8.805207
219.603399,8.618030
220.272922,8.675578
220.942445,8.765501
221.611967,8.732941
222.281490,8.655267
222.951012,8.659484
223.620535,8.647217
224.290057,8.676907
224.959580,8.786579
225.629103,9.087845
226.298625,8.992110
226.968148,9.016147
227.637670,9.247277
228.307193,9.254869
228.976715,9.348783
229.646238,9.399470
230.315760,9.333401
230.985283,9.201976
231.654806,9.216379
232.324328,9.237997
232.993851,9.113750
233.663373,8.745148
234.332896,8.705582
235.002418,8.761031
235.671941,8.336276
236.341463,8.531025
237.010986,8.640405
237.680509,8.638344
238.350031,8.968202
239.019554,8.891704
239.689076,8.719474
240.358599,8.588893
241.028121,8.799541
241.697644,9.148690
242.367166,9.207000
243.036689,8.630677
243.706212,9.507154
244.375734,9.656357
245.045257,9.426492
245.714779,9.318362
246.384302,9.209483
247.053824,9.590765
247.723347,10.133212
248.392870,9.724797
249.062392,10.030463
249.731915,10.271488
250.401437,10.295588
251.070960,10.377810
251.740482,10.529275
252.410005,10.733062
253.079527,10.961743
253.749050,10.670449
254.418573,10.361326
255.088095,10.141173
255.757618,10.128368
256.427140,10.409549
257.096663,10.262847
257.766185,9.866309
258.435708,9.607308
259.105230,9.536663
259.774753,9.553069
260.444276,9.630784
261.113798,9.733229
261.783321,9.606529
262.452843,9.464794
263.122366,9.377934
263.791888,9.317101
264.461411,9.338832
265.130934,9.303668
265.800456,9.113865
266.469979,8.937077
267.139501,8.889608
267.809024,8.918238
268.478546,8.958876
269.148069,8.931494
269.817591,9.101460
270.487114,9.255294
271.156637,8.749229
271.826159,8.905108
272.495682,8.752412
273.165204,8.229155
273.834727,8.251818
274.504249,8.387592
275.173772,8.413182
275.843294,8.239867
276.512817,8.259220
277.182340,8.187649
277.851862,8.249526
278.521385,8.665820
279.190907,8.541821
279.860430,8.607858
280.529952,8.671558
281.199475,8.335421
281.868997,8.172396
282.538520,8.395789
283.208043,8.777063
283.877565,8.373076
284.547088,8.337205
285.216610,8.306640
285.886133,8.207463
286.555655,8.367767
287.225178,8.320635
287.894701,8.219140
288.564223,8.156340
289.233746,8.395974
289.903268,8.267533
290.572791,8.089504
291.242313,8.254473
291.911836,8.146024
292.581358,8.264606
293.250881,8.482648
293.920404,8.408514
294.589926,8.729477
295.259449,9.206607
295.928971,9.673841
296.598494,9.511508
297.268016,9.394453
297.937539,9.347987
298.607061,9.379553
299.276584,9.375903
299.946107,9.053710
300.615629,8.776460
301.285152,8.850521
301.954674,8.897403
302.624197,8.622788
303.293719,8.318279
303.963242,8.481413
304.632765,8.497222
305.302287,8.326491
305.971810,8.082101
306.641332,8.150854
307.310855,8.109221
307.980377,7.959300
308.649900,7.743882
309.319422,7.805957
309.988945,7.813355
310.658468,7.601565
311.327990,7.090833
311.997513,7.381101
312.667035,7.528736
313.336558,7.572134
314.006080,7.541597
314.675603,7.689693
315.345125,7.715015
316.014648,7.734071
316.684171,8.047987
317.353693,7.879497
318.023216,7.788935
318.692738,7.822050
319.362261,7.727614
320.031783,8.332713
320.701306,8.783008
321.370828,8.765162
322.040351,8.547933
322.709874,8.722511
323.379396,8.865025
324.048919,8.653549
324.718441,8.977248
325.387964,8.940958
326.057486,8.636519
326.727009,8.182989
327.396532,8.117834
328.066054,8.165826
328.735577,8.121681
329.405099,7.438248
330.074622,7.069074
330.744144,6.923488
331.413667,6.952063
332.083189,6.949594
332.752712,6.715028
333.422235,6.341495
334.091757,5.896048
334.761280,6.129925
335.430802,6.012780
336.100325,5.738370
336.769847,5.486582
337.439370,5.496333
338.108892,5.778035
338.778415,6.099990
339.447938,5.990863
340.117460,5.663843
340.786983,5.643450
341.456505,5.882354
342.126028,5.845112
342.795550,6.342855
343.465073,6.765005
344.134596,6.877327
344.804118,6.489995
345.473641,6.369184
346.143163,6.317107
346.812686,6.205154
347.482208,6.342029
348.151731,6.162458
348.821253,5.889735
349.490776,5.826946
350.160299,5.937509
350.829821,5.786637
351.499344,5.507610
352.168866,5.561023
352.838389,5.351486
353.507911,5.259321
354.177434,5.349957
354.846956,5.487980
355.516479,5.214675
356.186002,5.026487
356.855524,5.135181
357.525047,5.018500
358.194569,5.299721
358.864092,5.615174
359.533614,5.629344
360.203137,5.687653
360.872659,5.907377
361.542182,6.206740
362.211705,6.436452
362.881227,5.882636
363.550750,6.005643
364.220272,6.745711
364.889795,7.144083
365.559317,7.352718
366.228840,7.372940
366.898363,7.210286
367.567885,6.970807
368.237408,7.081772
368.906930,7.194267
369.576453,7.089467
370.245975,6.686839
370.915498,6.336141
371.585020,6.042332
372.254543,5.819203
372.924066,5.752661
373.593588,5.823799
374.263111,5.936952
374.932633,5.861406
375.602156,5.928777
376.271678,5.868404
376.941201,5.728818
377.610723,6.066462
378.280246,6.507305
378.949769,6.955330
379.619291,7.334808
380.288814,7.107852
380.958336,7.028437
381.627859,6.904734
382.297381,6.570238
382.966904,6.589535
383.636427,6.741729
384.305949,6.925313
384.975472,6.978777
385.644994,7.112146
386.314517,7.322658
386.984039,7.537117
387.653562,7.508014
388.323084,7.688732
388.992607,7.629456
389.662130,7.276311
390.331652,7.268459
391.001175,7.408094
391.670697,7.509128
392.340220,7.465446
393.009742,7.449614
393.679265,7.331642
394.348787,6.928722
395.018310,5.992442
395.687833,6.163959
396.357355,5.857264
397.026878,5.332540
397.696400,5.381709
398.365923,5.424939
399.035445,5.443703
399.704968,5.426161
400.374491,5.330606
401.044013,5.630655
401.713536,5.957453
402.383058,6.178862
403.052581,6.430507
403.722103,6.310115
404.391626,6.134055
405.061148,6.139819
405.730671,6.497392
406.400194,6.373167
407.069716,6.106633
407.739239,6.226535
408.408761,6.418950
409.078284,6.273314
409.747806,5.913806
410.417329,5.838446
411.086851,5.885803
411.756374,5.685123
412.425897,5.274259
413.095419,5.607756
413.764942,5.627999
414.434464,5.587181
415.103987,5.610853
415.773509,5.647925
416.443032,5.608182
417.112554,5.525925
417.782077,5.431971
418.451600,5.336962
419.121122,5.296317
419.790645,5.219944
420.460167,4.908750
421.129690,4.815049
421.799212,4.623256
422.468735,4.413951
423.138258,4.755263
423.807780,4.561143
424.477303,4.204781
425.146825,3.814826
425.816348,3.430873
426.485870,3.205036
427.155393,3.070188
427.824915,2.987343
