x,z
0.000000,31.849138
0.670947,32.236988
1.341894,32.573486
2.012841,32.701355
2.683788,32.380798
3.354735,32.553658
4.025682,32.920868
4.696629,33.218376
5.367577,32.839909
6.038524,32.617458
6.709471,32.714867
7.380418,33.084538
8.051365,33.347450
8.722312,33.115078
9.393259,32.947582
10.064206,33.013680
10.735153,32.792164
11.406100,32.923904
12.077047,33.110172
12.747994,33.146584
13.418941,32.482327
14.089888,32.481331
14.760836,32.838970
15.431783,33.199425
16.102730,32.743214
16.773677,32.447418
17.444624,32.365906
18.115571,32.485123
18.786518,32.267555
19.457465,32.477989
20.128412,33.069988
20.799359,33.215931
21.470306,33.270248
22.141253,33.397385
22.812200,33.619946
23.483147,33.542175
24.154094,33.761845
24.825042,33.947346
25.495989,33.877853
26.166936,33.422626
26.837883,33.107292
27.508830,33.038605
28.179777,33.374855
28.850724,33.145523
29.521671,32.891647
30.192618,32.732807
30.863565,32.870117
31.534512,32.525169
32.205459,32.407375
32.876406,32.618580
33.547353,33.093323
34.218301,33.435089
34.889248,33.832581
35.560195,34.326584
36.231142,34.682426
36.902089,34.631237
37.573036,34.508068
38.243983,34.511658
38.914930,34.499382
39.585877,34.483318
40.256824,34.421906
40.927771,34.261341
41.598718,34.337315
42.269665,34.493748
42.940612,34.641193
43.611559,34.607121
44.282507,34.750511
44.953454,34.998173
45.624401,35.261059
46.295348,35.232288
46.966295,35.657688
47.637242,35.836399
48.308189,35.614418
48.979136,35.656597
49.650083,35.590332
50.321030,35.513100
50.991977,35.478523
51.662924,35.378593
52.333871,35.278896
53.004818,35.211185
53.675766,35.214127
54.346713,34.991844
55.017660,34.663498
55.688607,34.367908
56.359554,34.374573
57.030501,34.450108
57.701448,34.541882
58.372395,34.650188
59.043342,34.807556
59.714289,34.775246
60.385236,34.741798
61.056183,34.840389
61.727130,35.667221
62.398077,35.902149
63.069024,35.952229
63.739972,36.021973
64.410919,35.850681
65.081866,35.673973
65.752813,35.623127
66.423760,35.847141
67.094707,35.626785
67.765654,35.492092
68.436601,35.497154
69.107548,35.720963
69.778495,35.649544
70.449442,35.668682
71.120389,35.643864
71.791336,34.910252
72.462283,34.895988
73.133231,35.182278
73.804178,35.565380
74.475125,35.377151
75.146072,35.108284
75.817019,35.033588
76.487966,35.278378
77.158913,35.046890
77.829860,35.269203
78.500807,35.666134
79.171754,35.985359
79.842701,36.092117
80.513648,36.055073
81.184595,36.024120
81.855542,36.265282
82.526489,35.823421
83.197437,35.673786
83.868384,35.843597
84.539331,36.041851
85.210278,35.946548
85.881225,36.055073
86.552172,36.413914
87.223119,36.413433
87.894066,36.440296
88.565013,36.401997
89.235960,36.259541
89.906907,36.250660
90.577854,36.199474
91.248801,36.222980
91.919748,36.436241
92.590696,36.807228
93.261643,36.712646
93.932590,36.540928
94.603537,36.972813
95.274484,36.647160
95.945431,36.600513
96.616378,36.878246
97.287325,37.274044
97.958272,36.958961
98.629219,36.638969
99.300166,36.580616
99.971113,37.340466
100.642060,37.309059
101.313007,37.231121
101.983954,37.407982
102.654902,36.988605
103.325849,36.995041
103.996796,37.053341
104.667743,36.845554
105.338690,37.101273
106.009637,37.228333
106.680584,37.261665
107.351531,37.265427
108.022478,37.392017
108.693425,37.246323
109.364372,36.894001
110.035319,36.631676
110.706266,36.642937
111.377213,36.675426
112.048161,36.643826
112.719108,36.397804
113.390055,36.536205
114.061002,36.894001
114.731949,37.374222
115.402896,37.426033
116.073843,37.628105
116.744790,37.753197
117.415737,37.608849
118.086684,37.779678
118.757631,37.813553
119.428578,37.746178
120.099525,37.629284
120.770472,37.637283
121.441419,37.702911
122.112367,37.800838
122.783314,37.882809
123.454261,37.629856
124.125208,37.496773
124.796155,37.506741
125.467102,37.229549
126.138049,37.086666
126.808996,37.019436
127.479943,37.010632
128.150890,37.108288
128.821837,37.500896
129.492784,37.678928
130.163731,37.232471
130.834678,37.321026
131.505626,37.431671
132.176573,37.495182
132.847520,37.410534
133.518467,37.301956
134.189414,37.202526
134.860361,37.093857
135.531308,36.918781
136.202255,36.979992
136.873202,36.840244
137.544149,36.556915
138.215096,36.894802
138.886043,36.856415
139.556990,36.800285
140.227937,36.813072
140.898884,36.207008
141.569832,35.979996
142.240779,35.971581
142.911726,36.082737
143.582673,36.070148
144.253620,35.982834
144.924567,35.940678
145.595514,36.114536
146.266461,36.340191
146.937408,36.845806
147.608355,37.411915
148.279302,37.452995
148.950249,37.183033
149.621196,37.067894
150.292143,37.161884
150.963091,37.290916
151.634038,37.242065
152.304985,37.065208
152.975932,36.825382
153.646879,37.102055
154.317826,37.405075
154.988773,37.514111
155.659720,37.264557
156.330667,36.948383
157.001614,37.105156
157.672561,37.425014
158.343508,37.523121
159.014455,37.397625
159.685402,37.466812
160.356349,37.690319
161.027297,37.921120
161.698244,38.090797
162.369191,38.154926
163.040138,38.098942
163.711085,37.890301
164.382032,37.918091
165.052979,37.902092
165.723926,37.766834
166.394873,37.784538
167.065820,37.861374
167.736767,37.925274
168.407714,37.925484
169.078661,37.652237
169.749608,37.809856
170.420556,38.057446
171.091503,37.986721
171.762450,37.909893
172.433397,37.741524
173.104344,37.585880
173.775291,37.689842
174.446238,37.642590
175.117185,37.781651
175.788132,38.056698
176.459079,38.018063
177.130026,37.669048
177.800973,37.533424
178.471920,37.749088
179.142867,37.875629
179.813814,38.055626
180.484762,37.939224
181.155709,37.319012
181.826656,37.756397
182.497603,38.042759
183.168550,38.263847
183.839497,38.511589
184.510444,38.928459
185.181391,39.153633
185.852338,39.217972
186.523285,39.208511
187.194232,38.851353
187.865179,38.653763
188.536126,38.647091
189.207073,38.646717
189.878021,38.864563
190.548968,38.894936
191.219915,38.656624
191.890862,38.612854
192.561809,38.534569
193.232756,38.464432
193.903703,38.434746
194.574650,38.689083
195.245597,38.758198
195.916544,38.765648
196.587491,38.839703
197.258438,39.103886
197.929385,39.029037
198.600332,38.777596
199.271279,38.703876
199.942227,38.646965
200.613174,38.515205
201.284121,38.366734
201.955068,38.468925
202.626015,38.385357
203.296962,38.426907
203.967909,38.632183
204.638856,38.540401
205.309803,38.556595
205.980750,38.641041
206.651697,38.773636
207.322644,38.868702
207.993591,38.914341
208.664538,39.038990
209.335486,39.383682
210.006433,39.274834
210.677380,39.462708
211.348327,39.763954
212.019274,39.786968
212.690221,39.843849
213.361168,39.824818
214.032115,39.752449
214.703062,39.753948
215.374009,39.847446
216.044956,39.763237
216.715903,39.443298
217.386850,39.055859
218.057797,39.024719
218.728744,39.089283
219.399692,39.126732
220.070639,39.342297
220.741586,39.310272
221.412533,39.173820
222.083480,39.060654
222.754427,38.871899
223.425374,38.845123
224.096321,39.051601
224.767268,39.634396
225.438215,39.483170
226.109162,39.608860
226.780109,39.977943
227.451056,40.074989
228.122003,40.071381
228.792951,39.947224
229.463898,39.776062
230.134845,40.105869
230.805792,39.977024
231.476739,39.902061
232.147686,40.111980
232.818633,40.020741
233.489580,39.917259
234.160527,39.742294
234.831474,39.434055
235.502421,39.664383
236.173368,39.518574
236.844315,39.212513
237.515262,39.135418
238.186209,38.943001
238.857157,38.783623
239.528104,38.681526
240.199051,38.664024
240.869998,39.132137
241.540945,39.478500
242.211892,39.583569
242.882839,39.668388
243.553786,39.724709
244.224733,39.723057
244.895680,39.667267
245.566627,39.932255
246.237574,39.655869
246.908521,39.410122
247.579468,39.692284
248.250416,39.299259
248.921363,39.395447
249.592310,39.638760
250.263257,39.456322
250.934204,39.670895
251.605151,40.089848
252.276098,40.550346
252.947045,40.637569
253.617992,40.985226
254.288939,41.144264
254.959886,41.015617
255.630833,40.653900
256.301780,40.442612
256.972727,40.160728
257.643675,39.736774
258.314622,39.670334
258.985569,39.460056
259.656516,39.301868
260.327463,39.360378
260.998410,39.178356
261.669357,39.033699
262.340304,38.890682
263.011251,38.689140
263.682198,39.136333
264.353145,39.174503
265.024092,38.970802
265.695039,39.253571
266.365986,39.493217
267.036933,39.416950
267.707881,39.111454
268.378828,39.395973
269.049775,39.823547
269.720722,39.985481
270.391669,39.749592
271.062616,39.881210
271.733563,39.847496
272.404510,39.765400
273.075457,39.720791
273.746404,39.445904
274.417351,39.348721
275.088298,39.369381
275.759245,39.430393
276.430192,39.640278
277.101140,39.653435
277.772087,39.499710
278.443034,39.318783
279.113981,39.502720
279.784928,39.641716
280.455875,39.607666
281.126822,39.180271
281.797769,38.998409
282.468716,39.017899
283.139663,39.187984
283.810610,38.977081
284.481557,39.338127
285.152504,39.704636
285.823451,39.666561
286.494398,39.653481
287.165346,39.773655
287.836293,39.898190
288.507240,39.849884
289.178187,40.248470
289.849134,40.241405
290.520081,39.983246
291.191028,39.999897
291.861975,39.902683
292.532922,39.632053
293.203869,39.260307
293.874816,39.190758
294.545763,38.949692
295.216710,38.797089
295.887657,38.823738
296.558605,38.897240
297.229552,39.011204
297.900499,39.000500
298.571446,38.745468
299.242393,38.860119
299.913340,39.096645
300.584287,39.263168
301.255234,39.102127
301.926181,39.575275
302.597128,39.993748
303.268075,40.212521
303.939022,39.981884
304.609969,40.343536
305.280916,40.414207
305.951863,40.181328
306.622811,40.305660
307.293758,40.005486
307.964705,39.681576
308.635652,39.449989
309.306599,39.043602
309.977546,38.935440
310.648493,38.911125
311.319440,38.835957
311.990387,38.612755
312.661334,38.819443
313.332281,39.293957
314.003228,39.868237
314.674175,39.806171
315.345122,39.592216
316.016070,39.390888
316.687017,39.501644
317.357964,39.474716
318.028911,39.403633
318.699858,39.244213
319.370805,38.737434
320.041752,38.954006
320.712699,39.344040
321.383646,39.730740
322.054593,40.141338
322.725540,40.244534
323.396487,40.297523
324.067434,40.452557
324.738381,40.559830
325.409328,40.698528
326.080276,40.994545
326.751223,41.611671
327.422170,41.404964
328.093117,41.070362
328.764064,40.774410
329.435011,40.790348
330.105958,40.608387
330.776905,40.511284
331.447852,40.489166
332.118799,40.327404
332.789746,39.981033
333.460693,39.560768
334.131640,39.132961
334.802587,38.982121
335.473535,39.464561
336.144482,39.848209
336.815429,39.708332
337.486376,39.492645
338.157323,39.687801
338.828270,40.022289
339.499217,40.215065
340.170164,40.315182
340.841111,40.380318
341.512058,40.437206
342.183005,40.532745
342.853952,40.494198
343.524899,40.541477
344.195846,40.660946
344.866793,40.684769
345.537741,40.389141
346.208688,40.220631
346.879635,40.317169
347.550582,40.673138
348.221529,40.921696
348.892476,41.067471
349.563423,41.096985
350.234370,40.748680
350.905317,41.018414
351.576264,41.293419
352.247211,40.943489
352.918158,40.819309
353.589105,40.712479
354.260052,40.698406
354.931000,40.948395
355.601947,41.245533
356.272894,41.347382
356.943841,41.329586
357.614788,41.565468
358.285735,41.969822
358.956682,42.186237
359.627629,42.172459
360.298576,42.387814
360.969523,42.051304
361.640470,41.908428
362.311417,42.319214
362.982364,42.170883
363.653311,42.132751
364.324258,42.270596
364.995206,42.667679
365.666153,43.074055
366.337100,43.110268
367.008047,43.025154
367.678994,43.274048
368.349941,43.639057
369.020888,43.636421
369.691835,43.303822
370.362782,42.938751
371.033729,42.958450
371.704676,42.937874
372.375623,42.779961
373.046570,42.600933
373.717517,42.786568
374.388465,42.924175
375.059412,42.840656
375.730359,43.280548
376.401306,43.398098
377.072253,43.407997
377.743200,43.495369
378.414147,43.807457
379.085094,43.918575
379.756041,43.908539
380.426988,43.917774
381.097935,43.653240
381.768882,43.480110
382.439829,43.278572
383.110776,42.536976
383.781723,42.485493
384.452671,42.364983
385.123618,42.070026
385.794565,42.142918
386.465512,42.217144
387.136459,42.493046
387.807406,43.029156
388.478353,42.970207
389.149300,42.982250
389.820247,42.942745
390.491194,42.740726
391.162141,43.070442
391.833088,43.091946
392.504035,42.928719
393.174982,42.784618
393.845930,42.389603
394.516877,41.994415
395.187824,41.702477
395.858771,41.750420
396.529718,41.611767
397.200665,41.558460
397.871612,41.558678
398.542559,41.044250
399.213506,41.251350
399.884453,41.279247
400.555400,40.773071
401.226347,40.649979
401.897294,40.467480
402.568241,40.260548
403.239188,40.055374
403.910136,40.474777
404.581083,40.957920
405.252030,41.180382
405.922977,40.624863
406.593924,40.924549
407.264871,41.127388
407.935818,41.205582
408.606765,41.329967
409.277712,41.491329
409.948659,41.418613
410.619606,41.245182
