x,z
306.640638,2.384328
307.310159,2.328324
307.979680,2.152983
308.649201,1.886532
309.318722,2.068000
309.988243,2.228695
310.657764,2.248888
311.327285,2.058281
311.996806,1.950313
312.666328,1.911551
313.335849,1.795459
314.005370,1.425715
314.674891,1.677140
315.344412,1.677580
316.013933,1.529347
316.683454,1.558452
317.352975,1.664375
318.022496,1.674682
318.692017,1.570604
319.361538,1.405458
320.031059,1.595444
320.700580,1.861126
321.370101,2.066316
322.039622,1.805462
322.709143,2.089982
323.378664,2.418190
324.048185,2.416667
324.717706,2.525862
325.387227,2.641133
326.056748,2.747095
326.726269,2.820209
327.395790,2.810890
328.065312,2.694507
328.734833,2.485763
329.404354,2.226007
330.073875,2.142066
330.743396,2.009781
331.412917,1.764056
332.082438,1.355446
332.751959,1.172991
333.421480,1.058162
334.091001,0.933607
334.760522,0.779224
335.430043,0.533737
336.099564,0.288722
336.769085,0.138536
337.438606,-0.098198
338.108127,-0.265297
338.777648,-0.333636
339.447169,-0.244270
340.116690,-0.494537
340.786211,-0.460905
341.455732,-0.147443
342.125253,0.026242
342.794774,-0.205339
343.464296,-0.308608
344.133817,-0.144745
344.803338,-0.260778
345.472859,-0.019572
346.142380,0.239874
346.811901,0.288091
347.481422,0.429541
348.150943,0.290555
348.820464,0.102579
349.489985,0.185754
350.159506,0.170206
350.829027,-0.079762
351.498548,-0.429852
352.168069,-0.488193
352.837590,-0.632199
353.507111,-0.696308
354.176632,-0.678128
354.846153,-0.793917
355.515674,-1.017953
356.185195,-1.197065
356.854716,-1.254306
357.524237,-1.149944
358.193759,-1.274247
358.863280,-1.410464
359.532801,-1.357589
360.202322,-1.351359
360.871843,-1.229408
361.541364,-1.004797
362.210885,-0.698056
362.880406,-0.551145
363.549927,-0.497760
364.219448,-0.412552
364.888969,0.146431
365.558490,-0.065380
366.228011,-0.100731
366.897532,0.279559
367.567053,0.478847
368.236574,0.799356
368.906095,1.053246
369.575616,1.115742
370.245137,0.849734
370.914658,0.734408
371.584179,0.691191
372.253700,0.628981
372.923221,0.317736
373.592743,0.231328
374.262264,0.238910
374.931785,-0.066179
375.601306,-0.069530
376.270827,-0.091721
376.940348,-0.162317
377.609869,-0.089071
378.279390,0.090157
378.948911,0.079656
379.618432,-0.208333
380.287953,0.001941
380.957474,0.238656
381.626995,0.526190
382.296516,0.890737
382.966037,0.957946
383.635558,1.117959
384.305079,1.147215
384.974600,0.629314
385.644121,0.819431
386.313642,1.001969
386.983163,1.140082
387.652684,1.409177
388.322205,1.364802
388.991727,1.305751
389.661248,1.333480
390.330769,1.575354
391.000290,1.767925
391.669811,1.815711
392.339332,1.660831
393.008853,1.633690
393.678374,1.627710
394.347895,1.602333
395.017416,1.508095
395.686937,1.505654
396.356458,1.535667
397.025979,1.505987
397.695500,1.205389
398.365021,0.918212
399.034542,0.744106
399.704063,0.683254
400.373584,0.651795
401.043105,0.647817
401.712626,0.585576
402.382147,0.437399
403.051668,0.316287
403.721189,0.293617
404.390711,0.319086
405.060232,0.358806
405.729753,0.305175
406.399274,0.237382
407.068795,0.143060
407.738316,-0.002019
408.407837,0.161491
409.077358,0.314601
409.746879,0.383383
410.416400,0.236037
411.085921,0.217324
411.755442,0.074103
412.424963,-0.174074
413.094484,0.074749
413.764005,0.050754
414.433526,-0.146188
415.103047,-0.456925
415.772568,-0.344387
416.442089,-0.327716
417.111610,-0.333289
417.781131,-0.286592
418.450652,-0.317087
419.120174,-0.335001
419.789695,-0.333298
420.459216,-0.303686
421.128737,-0.365642
421.798258,-0.497311
422.467779,-0.685687
423.137300,-0.893469
423.806821,-1.118893
424.476342,-1.242546
425.145863,-1.229551
425.815384,-1.210765
426.484905,-1.330292
427.154426,-1.460413
427.823947,-1.513198
