x,z
89.235759,14.195788
89.906705,14.239486
90.577650,14.296636
91.248596,14.340132
91.919541,14.343733
92.590487,14.557656
93.261432,14.560752
93.932378,14.538074
94.603324,14.821061
95.274269,14.721119
95.945215,14.575679
96.616160,14.429675
97.287106,14.298920
97.958051,14.265655
98.628997,14.295319
99.299942,14.353257
99.970888,14.270501
100.641834,14.137981
101.312779,14.179820
101.983725,14.475113
102.654670,14.356780
103.325616,14.382128
103.996561,14.381250
104.667507,14.204755
105.338452,13.977522
106.009398,14.056178
106.680344,14.219791
107.351289,14.110152
108.022235,14.054111
108.693180,14.037560
109.364126,14.055678
110.035071,14.102739
110.706017,14.119892
111.376962,14.137005
112.047908,14.124356
112.718854,13.866775
113.389799,13.731669
114.060745,13.696504
114.731690,13.753112
115.402636,13.840910
116.073581,13.866795
116.744527,13.879747
117.415472,13.918491
118.086418,13.960521
118.757364,13.931901
119.428309,13.906022
120.099255,13.997206
120.770200,13.994158
121.441146,13.975675
122.112091,13.975739
122.783037,14.069470
123.453982,13.949792
124.124928,13.880355
124.795874,13.885448
125.466819,13.776052
126.137765,13.686865
126.808710,13.645268
127.479656,13.665044
128.150601,13.739880
128.821547,13.681478
129.492492,13.508755
130.163438,13.226417
130.834384,13.456431
131.505329,13.541659
132.176275,13.577490
132.847220,13.703217
133.518166,13.739223
134.189111,13.864494
134.860057,14.054862
135.531002,14.212240
136.201948,14.350188
136.872894,14.398141
137.543839,14.376934
138.214785,14.469951
138.885730,14.573936
139.556676,14.650330
140.227621,14.673953
140.898567,14.543120
141.569512,14.573291
142.240458,14.635197
142.911404,14.637671
143.582349,14.743279
144.253295,14.749779
144.924240,14.769140
145.595186,14.957286
146.266131,15.048708
146.937077,15.096091
147.608022,15.123475
148.278968,15.177489
148.949914,15.414959
149.620859,15.544363
150.291805,15.565829
150.962750,15.752047
151.633696,15.870199
152.304641,15.956872
152.975587,16.030018
153.646533,16.151096
154.317478,16.148048
154.988424,16.149494
155.659369,16.243086
156.330315,16.253101
157.001260,16.242464
157.672206,16.213928
158.343151,16.169071
159.014097,16.311363
159.685043,16.394930
160.355988,16.450525
161.026934,16.589262
161.697879,16.653524
162.368825,16.684374
163.039770,16.662548
163.710716,16.465704
164.381661,16.438421
165.052607,16.489534
165.723553,16.584541
166.394498,16.671511
167.065444,16.613281
167.736389,16.642834
168.407335,16.912922
169.078280,16.967234
169.749226,16.887079
170.420171,16.797071
171.091117,16.848993
171.762063,16.865923
172.433008,16.970770
173.103954,17.124699
173.774899,17.229744
174.445845,17.251490
175.116790,17.227739
175.787736,17.191442
176.458681,17.254042
177.129627,17.341654
177.800573,17.451986
178.471518,17.572321
179.142464,17.584524
179.813409,17.545506
180.484355,17.504007
181.155300,17.488632
181.826246,17.430733
182.497191,17.460474
183.168137,17.534510
183.839083,17.607710
184.510028,17.567970
185.180974,17.570824
185.851919,17.592121
186.522865,17.564636
187.193810,17.532036
187.864756,17.616472
188.535701,17.792589
189.206647,17.888027
189.877593,17.807837
190.548538,17.790823
191.219484,17.901011
191.890429,18.015238
192.561375,17.934782
193.232320,17.822132
193.903266,17.768864
194.574211,17.722790
195.245157,17.695879
195.916103,17.684408
196.587048,17.686054
197.257994,17.674519
197.928939,17.600971
198.599885,17.568419
199.270830,17.793100
199.941776,17.784632
200.612721,17.809408
201.283667,17.848333
201.954613,17.683054
202.625558,17.978540
203.296504,18.213825
203.967449,18.258343
204.638395,18.334078
205.309340,18.393589
205.980286,18.417320
206.651231,18.394831
207.322177,18.413691
207.993123,18.423870
208.664068,18.375874
209.335014,18.212313
