x,z
84.359842,9.065858
85.029365,9.272403
85.698888,9.569289
86.368410,9.283898
87.037933,9.538679
87.707455,9.742555
88.376978,9.818209
89.046500,10.165265
89.716023,10.085638
90.385546,9.886459
91.055068,9.729620
91.724591,10.056659
92.394113,10.133415
93.063636,10.146236
93.733158,10.268478
94.402681,10.379522
95.072203,10.523699
95.741726,10.650491
96.411249,10.655772
97.080771,10.532506
97.750294,10.290842
98.419816,10.039356
99.089339,10.200480
99.758861,10.170119
100.428384,10.200835
101.097906,10.307416
101.767429,9.819442
102.436952,9.834907
103.106474,9.969646
103.775997,9.986025
104.445519,10.056779
105.115042,9.911305
105.784564,9.625845
106.454087,9.283659
107.123609,9.551456
107.793132,9.484470
108.462655,9.207211
109.132177,9.218478
109.801700,9.315868
110.471222,9.267348
111.140745,9.127906
111.810267,9.485677
112.479790,9.537492
113.149313,9.313802
113.818835,8.850413
114.488358,8.816332
115.157880,8.879581
115.827403,8.969014
116.496925,9.024993
117.166448,9.047015
117.835970,9.092954
118.505493,9.204744
119.175016,9.463628
119.844538,9.486423
120.514061,9.403668
121.183583,9.285292
121.853106,9.316298
122.522628,9.117088
123.192151,9.039439
123.861673,9.138513
124.531196,8.975447
125.200719,8.921522
125.870241,9.030169
126.539764,9.334725
127.209286,9.247899
127.878809,9.107677
128.548331,9.021560
129.217854,9.125505
129.887377,8.974689
130.556899,8.684188
131.226422,8.504281
131.895944,9.027547
132.565467,9.076856
133.234989,9.070087
133.904512,9.128621
134.574034,9.458179
135.243557,9.512885
135.913080,9.527041
136.582602,9.612713
137.252125,10.034903
137.921647,9.755736
138.591170,9.427762
139.260692,9.566292
139.930215,10.141024
140.599737,10.401845
141.269260,10.333694
141.938783,9.886620
142.608305,10.115947
143.277828,10.082374
143.947350,9.918256
144.616873,10.383527
145.286395,10.186170
145.955918,10.235403
146.625441,10.682852
147.294963,10.813893
147.964486,10.789939
148.634008,10.618093
149.303531,10.317365
149.973053,10.718200
150.642576,10.705333
151.312098,10.708030
151.981621,11.197045
152.651144,11.956079
153.320666,11.899725
153.990189,11.494637
154.659711,11.831438
155.329234,11.941931
155.998756,11.934653
156.668279,11.859635
157.337801,11.854322
158.007324,11.972855
158.676847,12.005149
159.346369,11.906901
160.015892,12.101964
160.685414,12.344224
161.354937,12.406820
162.024459,12.109507
162.693982,12.047962
163.363504,12.071427
164.033027,12.041580
164.702550,11.746823
165.372072,12.047364
166.041595,12.280610
166.711117,12.465780
167.380640,12.844937
168.050162,12.654193
168.719685,12.483032
169.389208,12.518346
170.058730,13.037167
170.728253,12.900847
171.397775,12.645680
172.067298,12.539927
172.736820,12.822370
173.406343,12.749161
174.075865,12.626502
174.745388,12.751417
175.414911,12.648005
176.084433,12.639010
176.753956,12.695600
177.423478,12.743602
178.093001,12.814572
178.762523,12.802073
179.432046,12.758270
180.101568,12.956300
180.771091,13.082777
181.440614,12.916958
182.110136,12.457948
182.779659,12.537307
183.449181,12.774318
184.118704,13.015821
184.788226,13.158005
185.457749,12.693085
186.127272,12.887799
186.796794,13.177233
187.466317,12.807560
188.135839,13.088886
188.805362,13.169785
189.474884,13.106179
190.144407,13.218869
190.813929,13.139521
191.483452,13.066340
192.152975,13.050249
192.822497,13.135766
193.492020,13.391771
194.161542,13.517597
194.831065,13.386334
195.500587,13.303656
196.170110,13.278434
196.839632,13.223413
197.509155,13.056684
198.178678,12.884827
198.848200,13.031808
199.517723,13.287941
200.187245,13.271628
200.856768,12.919989
201.526290,12.918978
202.195813,13.210313
202.865335,13.273954
203.534858,13.669053
204.204381,13.660318
204.873903,13.159417
205.543426,13.422608
206.212948,13.576015
206.882471,13.785129
207.551993,14.141680
208.221516,13.940823
208.891039,13.921379
209.560561,14.015137
210.230084,14.153035
210.899606,13.701154
211.569129,13.469758
212.238651,13.457296
212.908174,13.552059
213.577696,13.551807
214.247219,13.461716
214.916742,13.361832
215.586264,13.656588
216.255787,13.570237
216.925309,13.357386
217.594832,13.151990
218.264354,13.470462
218.933877,13.352021
219.603399,13.145844
220.272922,13.127333
220.942445,13.156427
221.611967,13.293052
222.281490,13.355554
222.951012,13.031410
223.620535,13.200614
224.290057,13.325029
224.959580,13.407929
225.629103,13.664761
226.298625,13.905164
226.968148,14.033463
227.637670,14.048805
228.307193,14.159420
228.976715,14.155050
229.646238,14.169195
230.315760,14.262919
230.985283,13.951946
231.654806,13.622825
232.324328,13.454482
232.993851,13.667226
233.663373,13.660477
234.332896,13.398195
235.002418,13.067234
235.671941,13.075301
236.341463,13.008332
237.010986,12.976437
237.680509,13.025876
238.350031,13.282811
239.019554,13.478761
239.689076,13.501144
240.358599,13.314483
241.028121,13.102146
241.697644,13.327256
242.367166,13.570658
243.036689,13.524380
243.706212,13.361668
244.375734,13.693755
245.045257,14.262591
245.714779,14.701312
246.384302,14.349904
247.053824,14.062526
247.723347,14.063125
248.392870,14.794042
249.062392,14.504137
249.731915,14.574431
250.401437,15.153423
251.070960,14.925817
251.740482,14.944301
252.410005,15.120244
253.079527,15.399255
253.749050,15.283451
254.418573,15.070916
255.088095,14.857558
255.757618,14.740361
256.427140,14.783707
257.096663,14.795186
257.766185,14.735809
258.435708,14.533196
259.105230,14.385692
259.774753,14.211284
260.444276,14.068734
261.113798,14.254682
261.783321,14.328467
262.452843,14.356038
263.122366,14.344025
263.791888,14.153161
264.461411,13.758333
265.130934,13.593900
265.800456,13.966660
266.469979,13.862772
267.139501,13.604945
267.809024,13.428284
268.478546,13.668092
269.148069,13.885508
269.817591,13.703356
270.487114,13.382281
271.156637,13.699021
271.826159,13.576064
272.495682,13.499658
273.165204,13.494273
273.834727,13.067131
274.504249,12.860841
275.173772,12.794943
275.843294,12.823010
276.512817,12.607692
277.182340,12.544880
277.851862,12.513880
278.521385,12.408456
279.190907,12.606585
279.860430,12.748090
280.529952,12.858852
281.199475,13.002999
281.868997,12.834620
282.538520,12.665654
283.208043,12.633965
283.877565,13.104266
284.547088,13.077271
285.216610,13.100821
285.886133,13.269897
286.555655,12.916278
287.225178,12.905774
287.894701,13.016832
288.564223,13.119471
289.233746,12.974353
289.903268,13.061990
290.572791,13.235061
291.242313,13.320564
291.911836,13.162855
292.581358,12.965522
293.250881,12.917000
293.920404,13.466612
294.589926,13.635858
295.259449,13.813429
295.928971,14.044958
296.598494,14.164265
297.268016,14.360675
297.937539,14.462807
298.607061,14.400743
299.276584,14.285958
299.946107,14.231093
300.615629,14.095904
301.285152,13.755651
301.954674,13.648178
302.624197,13.758264
303.293719,13.799605
303.963242,13.280988
304.632765,13.175215
305.302287,13.238207
305.971810,13.258479
306.641332,12.621950
307.310855,12.709458
307.980377,12.632641
308.649900,12.198969
309.319422,11.871693
309.988945,11.890379
310.658468,12.012699
311.327990,12.102656
311.997513,11.876670
312.667035,12.087770
313.336558,12.484468
314.006080,12.805380
314.675603,12.470306
315.345125,12.474303
316.014648,12.668764
316.684171,12.612970
317.353693,12.858978
318.023216,12.727915
318.692738,12.352942
319.362261,12.921666
320.031783,13.069439
320.701306,13.305365
321.370828,13.763118
322.040351,13.636156
322.709874,13.557527
323.379396,13.745156
324.048919,14.388463
324.718441,13.852173
325.387964,13.842575
326.057486,14.008720
326.727009,13.809165
327.396532,13.409585
328.066054,13.269656
328.735577,13.335281
329.405099,13.319548
330.074622,12.810064
330.744144,12.211337
331.413667,11.712236
332.083189,11.901254
332.752712,11.894101
333.422235,11.747663
334.091757,11.477144
334.761280,10.985376
335.430802,10.869778
336.100325,10.857306
336.769847,10.679637
337.439370,10.236110
338.108892,10.285138
338.778415,10.576330
339.447938,10.557454
340.117460,10.733380
340.786983,10.708624
341.456505,10.563942
342.126028,10.897225
342.795550,10.964636
343.465073,11.158777
344.134596,11.545968
344.804118,11.340014
345.473641,11.324376
346.143163,11.355525
346.812686,11.339478
347.482208,11.403262
348.151731,11.270659
348.821253,11.025058
349.490776,10.769409
350.160299,10.815437
350.829821,10.905369
351.499344,10.968302
352.168866,10.870033
352.838389,10.613985
353.507911,10.377660
354.177434,10.244287
354.846956,10.467707
355.516479,10.248747
356.186002,10.118813
356.855524,10.307104
357.525047,10.306363
358.194569,10.300289
358.864092,10.404139
359.533614,10.738272
360.203137,10.917922
360.872659,11.031010
361.542182,11.177277
362.211705,11.543045
362.881227,11.761822
363.550750,11.631219
364.220272,11.428089
364.889795,12.304902
365.559317,12.763621
366.228840,13.021795
366.898363,13.097450
367.567885,12.601585
368.237408,12.297001
368.906930,12.197518
369.576453,12.320207
370.245975,12.026299
370.915498,11.677931
371.585020,11.378920
372.254543,11.268409
372.924066,11.197135
373.593588,11.224213
374.263111,11.349490
374.932633,11.575102
375.602156,11.546664
376.271678,11.379355
376.941201,11.132104
377.610723,10.995457
378.280246,11.237639
378.949769,11.623795
379.619291,12.036723
380.288814,12.090328
380.958336,12.007218
381.627859,11.909683
382.297381,11.899546
382.966904,11.612218
383.636427,11.536279
384.305949,11.607957
384.975472,11.719772
385.644994,11.975396
386.314517,12.246490
386.984039,12.480962
387.653562,12.551763
388.323084,12.597281
388.992607,12.650664
389.662130,12.687553
390.331652,12.442406
391.001175,12.558309
391.670697,12.565531
392.340220,12.209016
393.009742,12.402729
393.679265,12.343396
394.348787,12.143756
395.018310,11.916857
395.687833,11.037077
396.357355,10.917036
397.026878,11.119015
397.696400,10.483028
398.365923,10.272001
399.035445,10.259858
399.704968,10.345442
400.374491,10.244718
401.044013,10.104888
401.713536,10.168153
402.383058,10.513391
403.052581,10.801228
403.722103,10.819013
404.391626,10.719835
405.061148,10.609847
405.730671,10.749624
406.400194,11.173805
407.069716,11.451241
407.739239,10.884591
408.408761,11.064369
409.078284,11.396359
409.747806,11.614218
410.417329,11.077925
411.086851,11.148317
411.756374,11.348994
412.425897,11.451480
413.095419,10.714260
413.764942,10.678367
414.434464,10.853106
415.103987,10.988894
415.773509,10.853168
416.443032,10.924261
417.112554,10.917480
417.782077,10.523530
418.451600,10.631593
419.121122,10.597609
419.790645,10.470106
420.460167,10.403664
421.129690,10.240026
421.799212,10.067147
422.468735,9.868551
423.138258,9.508980
423.807780,9.448511
424.477303,9.338777
425.146825,9.084868
425.816348,9.018221
426.485870,8.581887
427.155393,8.229227
427.824915,8.283260
