x,z
91.055068,39.329666
91.724591,39.398628
92.394113,39.312050
93.063636,39.119728
93.733158,38.856831
94.402681,39.338749
95.072203,39.399586
95.741726,39.251625
96.411249,39.365982
97.080771,39.418297
97.750294,39.528370
98.419816,39.700748
99.089339,39.888695
99.758861,40.111927
100.428384,40.116703
101.097906,39.881439
101.767429,40.075150
102.436952,40.170498
103.106474,40.229015
103.775997,40.285477
104.445519,40.147053
105.115042,40.182514
105.784564,40.220276
106.454087,40.032413
107.123609,40.059696
107.793132,40.207363
108.462655,40.348789
109.132177,40.173416
109.801700,39.918106
110.471222,39.837383
111.140745,39.909992
111.810267,39.708160
112.479790,39.805561
113.149313,39.882332
113.818835,39.826900
114.488358,40.175892
115.157880,40.257244
115.827403,40.254017
116.496925,40.318474
117.166448,40.232117
117.835970,40.294189
118.505493,40.345131
119.175016,40.084675
119.844538,40.127281
120.514061,40.127949
121.183583,40.061100
121.853106,39.990887
122.522628,39.916710
123.192151,39.722080
123.861673,39.409008
124.531196,39.310120
125.200719,39.295303
125.870241,39.287773
126.539764,39.245144
127.209286,39.285854
127.878809,39.210011
128.548331,39.186607
129.217854,39.426479
129.887377,39.249783
130.556899,39.196941
131.226422,39.259056
131.895944,39.344131
132.565467,39.480717
133.234989,39.582172
133.904512,39.642990
134.574034,39.717781
135.243557,39.724983
135.913080,39.756706
136.582602,39.827961
137.252125,39.611614
137.921647,39.500954
138.591170,39.508541
139.260692,39.656818
139.930215,39.578781
140.599737,39.371708
141.269260,39.172138
141.938783,39.200382
142.608305,39.228474
143.277828,39.064751
143.947350,38.826988
144.616873,38.956688
145.286395,39.131271
145.955918,39.279480
146.625441,39.389889
147.294963,39.523285
147.964486,39.768017
148.634008,39.839813
149.303531,39.579361
149.973053,39.240173
150.642576,39.226246
151.312098,39.314854
151.981621,39.275528
152.651144,39.245934
153.320666,39.190281
153.990189,39.217796
154.659711,39.582016
155.329234,39.470596
155.998756,39.348900
156.668279,39.314251
157.337801,39.449902
158.007324,39.774368
158.676847,39.927597
159.346369,39.827366
160.015892,40.145752
160.685414,40.175476
161.354937,40.200043
162.024459,40.423672
162.693982,40.475746
163.363504,40.367096
164.033027,40.294331
164.702550,40.554661
165.372072,40.453362
166.041595,40.456997
166.711117,40.546379
167.380640,40.540306
168.050162,40.366951
168.719685,40.182171
169.389208,40.067081
170.058730,40.297325
170.728253,40.263905
171.397775,40.197536
172.067298,40.198090
172.736820,39.996746
173.406343,39.922623
174.075865,40.008801
174.745388,40.308125
175.414911,40.186447
176.084433,40.119644
176.753956,40.138458
177.423478,40.276363
178.093001,40.380535
178.762523,40.441551
179.432046,40.459789
180.101568,40.439095
180.771091,40.539448
181.440614,40.712784
182.110136,40.923264
182.779659,40.950481
183.449181,40.980453
184.118704,41.065926
184.788226,41.243294
185.457749,41.048683
186.127272,41.002621
186.796794,40.914867
187.466317,40.521984
188.135839,40.522308
188.805362,40.513821
189.474884,40.477375
190.144407,40.448769
190.813929,40.372639
191.483452,40.388054
192.152975,40.505257
192.822497,40.605091
193.492020,40.635044
194.161542,40.675758
194.831065,40.750191
195.500587,40.607552
196.170110,40.800869
196.839632,41.037937
197.509155,41.061226
198.178678,40.682041
198.848200,40.488655
199.517723,40.359894
200.187245,40.053825
200.856768,40.015579
201.526290,39.993366
202.195813,39.962696
202.865335,39.957073
203.534858,40.045597
204.204381,40.165661
204.873903,40.309292
205.543426,40.558483
206.212948,40.529400
206.882471,40.530025
207.551993,40.743446
208.221516,40.861759
208.891039,41.222267
209.560561,41.588657
210.230084,41.672115
210.899606,41.937267
211.569129,42.041603
212.238651,42.051453
212.908174,42.173229
213.577696,42.210274
214.247219,42.227470
214.916742,42.256413
215.586264,42.393642
216.255787,42.392895
216.925309,42.266949
217.594832,42.042480
218.264354,42.130230
218.933877,41.827656
219.603399,41.541836
220.272922,41.606209
220.942445,41.543468
221.611967,41.474728
222.281490,41.442127
222.951012,41.516899
223.620535,41.500351
224.290057,41.578529
224.959580,41.709198
225.629103,41.686134
226.298625,41.946648
226.968148,41.945782
227.637670,41.645283
228.307193,41.921543
228.976715,41.777084
229.646238,41.665043
230.315760,41.823265
230.985283,41.738819
231.654806,41.668137
232.324328,41.747761
232.993851,42.148891
233.663373,42.090153
234.332896,41.902668
235.002418,41.702972
235.671941,41.705441
236.341463,41.693260
237.010986,41.681698
237.680509,41.637878
238.350031,41.398674
239.019554,41.351917
239.689076,41.391022
240.358599,41.470943
241.028121,41.480316
241.697644,41.675613
242.367166,41.885883
243.036689,41.986080
243.706212,41.865780
244.375734,41.767921
245.045257,41.714340
245.714779,41.741436
246.384302,41.670452
247.053824,41.744640
247.723347,41.871223
248.392870,41.705170
249.062392,41.867973
249.731915,42.035255
250.401437,42.155434
251.070960,42.417358
251.740482,42.562485
252.410005,42.776699
253.079527,43.141205
253.749050,43.229244
254.418573,43.143219
255.088095,42.984058
255.757618,42.844524
256.427140,42.646923
257.096663,42.362225
257.766185,42.107407
258.435708,42.124603
259.105230,41.840984
259.774753,41.633526
260.444276,41.515415
261.113798,41.304771
261.783321,41.158092
262.452843,41.016006
263.122366,40.891434
263.791888,41.114609
264.461411,41.062458
265.130934,40.991722
265.800456,41.072731
266.469979,41.308720
267.139501,41.418720
267.809024,41.534489
268.478546,41.839184
269.148069,41.981861
269.817591,42.049026
270.487114,42.065506
271.156637,42.071033
271.826159,41.976112
272.495682,41.909138
273.165204,41.884422
273.834727,41.816334
274.504249,41.959011
275.173772,42.030483
275.843294,41.917118
276.512817,42.007813
277.182340,42.077858
277.851862,42.128246
278.521385,42.157379
279.190907,42.076008
279.860430,42.232872
280.529952,42.425503
281.199475,42.265427
281.868997,42.321957
282.538520,42.378273
283.208043,42.421402
283.877565,42.515171
284.547088,42.770245
285.216610,42.891254
285.886133,42.827721
286.555655,42.974201
287.225178,43.112022
287.894701,43.168915
288.564223,43.096226
289.233746,43.038742
289.903268,43.062916
290.572791,43.065758
291.242313,42.915207
291.911836,42.584728
292.581358,42.468655
293.250881,42.503471
293.920404,42.482037
294.589926,42.258057
295.259449,42.236404
295.928971,42.407124
296.598494,42.294159
297.268016,42.270954
297.937539,42.192238
298.607061,42.004738
299.276584,41.871025
299.946107,42.036850
300.615629,42.206928
301.285152,42.136398
301.954674,42.126465
302.624197,42.316360
303.293719,42.593990
303.963242,42.777420
304.632765,42.901283
305.302287,42.855915
305.971810,42.755772
306.641332,43.024174
307.310855,42.912235
307.980377,42.753666
308.649900,42.632385
309.319422,42.483917
309.988945,42.393276
310.658468,42.311989
311.327990,42.221935
311.997513,42.439659
312.667035,42.527821
313.336558,42.591801
314.006080,42.748524
314.675603,42.862179
315.345125,43.025543
316.014648,43.143005
316.684171,42.980537
317.353693,42.897392
318.023216,42.827755
318.692738,42.762886
319.362261,42.718254
320.031783,42.988052
320.701306,43.238869
321.370828,43.359680
322.040351,43.564045
322.709874,43.782558
323.379396,43.887817
324.048919,43.772850
324.718441,43.869675
325.387964,43.732754
326.057486,43.640816
326.727009,44.035473
327.396532,44.031715
328.066054,43.840584
328.735577,43.578873
329.405099,43.525097
330.074622,43.619709
330.744144,43.552502
331.413667,43.305180
332.083189,43.303108
332.752712,43.171391
333.422235,43.072521
334.091757,43.086811
334.761280,43.076324
335.430802,43.428261
336.100325,43.661324
336.769847,43.265308
337.439370,42.954700
338.108892,42.921135
338.778415,43.023251
339.447938,42.971996
340.117460,42.872505
340.786983,42.973511
341.456505,43.199078
342.126028,43.069691
342.795550,43.072624
343.465073,43.151913
344.134596,43.280434
344.804118,43.344353
345.473641,43.287315
346.143163,43.321220
346.812686,43.598068
347.482208,43.823009
348.151731,44.048733
348.821253,44.248604
349.490776,44.381542
350.160299,44.327179
350.829821,44.181393
351.499344,44.024796
352.168866,44.054459
352.838389,44.267284
353.507911,44.430134
354.177434,44.518192
354.846956,44.704189
355.516479,44.944225
356.186002,45.156303
356.855524,45.303131
357.525047,45.445961
358.194569,45.623844
358.864092,45.834393
359.533614,46.079208
360.203137,46.086536
360.872659,45.958542
361.542182,45.836193
362.211705,45.978291
362.881227,45.882893
363.550750,45.950172
364.220272,46.131851
364.889795,46.039234
365.559317,46.257629
366.228840,46.437954
366.898363,46.483967
367.567885,46.536015
368.237408,46.588684
368.906930,46.552158
369.576453,46.365631
370.245975,46.240730
370.915498,46.098255
371.585020,45.933659
372.254543,45.738647
372.924066,45.500034
373.593588,45.508739
374.263111,45.691349
374.932633,45.832684
375.602156,45.945744
376.271678,46.085449
376.941201,46.241009
377.610723,46.293568
378.280246,46.594589
378.949769,46.668488
379.619291,46.353840
380.288814,46.514404
380.958336,46.296642
381.627859,45.982883
382.297381,45.801640
382.966904,45.752750
383.636427,45.621906
384.305949,45.506672
384.975472,45.584873
385.644994,45.615162
386.314517,45.593441
386.984039,45.618908
387.653562,46.037960
388.323084,46.259800
388.992607,46.436661
389.662130,46.598701
390.331652,46.650749
391.001175,46.683662
391.670697,46.695572
392.340220,46.681049
393.009742,46.522144
393.679265,46.262474
394.348787,45.963818
395.018310,45.692856
395.687833,45.515194
396.357355,45.381721
397.026878,45.218338
397.696400,44.857857
398.365923,44.593479
399.035445,44.553314
399.704968,44.627567
400.374491,44.182468
401.044013,43.948498
401.713536,43.707005
402.383058,43.381222
403.052581,43.086403
403.722103,42.999363
404.391626,43.043728
405.061148,43.173981
405.730671,42.998280
406.400194,43.006516
407.069716,43.131477
407.739239,43.274925
408.408761,43.447060
409.078284,43.589619
409.747806,43.729588
410.417329,43.970337
411.086851,44.498131
411.756374,44.908890
412.425897,45.081394
413.095419,44.916904
413.764942,44.957546
414.434464,45.058464
415.103987,45.146801
415.773509,45.170067
416.443032,45.070538
417.112554,44.909779
417.782077,44.744507
418.451600,44.302315
419.121122,44.015450
419.790645,43.916668
420.460167,44.057705
421.129690,43.694637
421.799212,43.457603
422.468735,43.424206
423.138258,43.496098
423.807780,43.586136
424.477303,43.731285
425.146825,43.926373
425.816348,43.947620
426.485870,43.900360
427.155393,43.729507
427.824915,43.386078
